,url,title,author,num_reviews,num_ratings,avg_rating,num_pages,original_publish_year,series,genres,awards,places,awards_count
301,https://www.goodreads.com/book/show/414999.Childhood_s_End,Childhood's End,Arthur C. Clarke,5627,137021,4.1,224,1953,False,"['Science Fiction', 'Fiction', 'Classics']",Retro Hugo Award Nominee for Best Novel (2004),,1
302,https://www.goodreads.com/book/show/47281.Number_the_Stars,Number the Stars,Lois Lowry (Goodreads Author),13900,472148,4.15,137,1989,False,"['Historical', 'Historical Fiction', 'Young Adult']","Newbery Medal (1990), National Jewish Book Award for Children's Literature (1990), Sydney Taylor Book Award for Older Readers (1989), Jane Addams Children's Book Award Nominee (1990), Charlotte Award (1992)...moreDorothy Canfield Fisher Children's Book Award (1991), Charlie May Simon Children's Book Award (1992), Rebecca Caudill Young Readers' Book Award (1992)...less ",,7
303,https://www.goodreads.com/book/show/34053.Just_So_Stories,Just So Stories,Rudyard Kipling,1396,46069,4.06,210,1902,False,"['Classics', 'Fiction', 'Short Stories']",Lewis Carroll Shelf Award (1967),,1
304,https://www.goodreads.com/book/show/4982.The_Sirens_of_Titan,The Sirens of Titan,"Kurt Vonnegut Jr., ",4972,120852,4.14,224,1959,False,"['Science Fiction', 'Fiction', 'Classics']","Hugo Award Nominee for Best Novel (1960), Seiun Award 星雲賞 for Best Foreign Novel (1973)",United States,2
305,https://www.goodreads.com/book/show/7629.The_Good_Soldier_vejk,The Good Soldier Švejk,"Jaroslav Hašek, ",1017,15555,4.11,752,1923,True,"['Fiction', 'Classics', 'European Literature']",Kääntäjien valtionpalkinto (1992),Czech Republic,1
306,https://www.goodreads.com/book/show/13872.Geek_Love,Geek Love,Katherine Dunn,5963,62141,3.95,348,1989,False,"['Fiction', 'Horror', 'Fantasy']",National Book Award Finalist for Fiction (1989),United States,1
307,https://www.goodreads.com/book/show/18122.The_Amber_Spyglass,The Amber Spyglass,Philip Pullman,11058,317181,4.08,467,2000,True,"['Fantasy', 'Young Adult', 'Fiction']","Booker Prize Nominee for Longlist (2001), Locus Award Nominee for Best Fantasy Novel (2001), Whitbread Award for Children's Book of the Year and Book of the Year (2001), British Book Award for Children's Book of the Year (2001), Audie Award for Children's Titles Ages 8-12 (2002)...moreWest Australian Young Readers' Book Award (WAYRBA) for Older Readers (2002)...less ",,5
308,https://www.goodreads.com/book/show/6259.Birdsong,Birdsong: A Novel of Love and War,Sebastian Faulks,3283,70502,4.09,483,1993,True,"['Historical', 'Historical Fiction', 'Fiction']",Premio Internacional de Novela Histórica Ciudad de Zaragoza (2010),United Kingdom,1
309,https://www.goodreads.com/book/show/3388.Corelli_s_Mandolin,Corelli's Mandolin,Louis de Bernières,2870,78869,3.99,437,1994,False,"['Fiction', 'Historical', 'Historical Fiction']",Commonwealth Writers' Prize for Best Book Overall (1995),Greece,1
310,https://www.goodreads.com/book/show/5517.A_Raisin_in_the_Sun,A Raisin in the Sun,Lorraine Hansberry,3320,71242,3.83,162,1959,False,"['Plays', 'Classics', 'Fiction']","New York Drama Critics' Circle Award for Best American Play (1959), Audie Award for Multi-Voiced Performance (2012)",United States,2
311,https://www.goodreads.com/book/show/38169.Alas_Babylon,"Alas, Babylon",Pat Frank,3321,40787,4.07,323,1959,False,"['Fiction', 'Science Fiction', 'Apocalyptic']",Audie Award for Fiction (2012),United States,1
312,https://www.goodreads.com/book/show/310146.The_True_Confessions_of_Charlotte_Doyle,The True Confessions of Charlotte Doyle,Avi,3371,81021,3.83,278,1990,False,"['Historical', 'Historical Fiction', 'Young Adult']","Newbery Medal Nominee (1991), Massachusetts Children's Book Award (1996), Dorothy Canfield Fisher Children's Book Award Nominee (1992), Evergreen Teen Book Award (1993), Sunshine State Young Readers Award (1993)...moreJudy Lopez Memorial Award for Children's Literature (1991)...less ",United States,5
313,https://www.goodreads.com/book/show/13651.The_Dispossessed,The Dispossessed,Ursula K. Le Guin,6166,94821,4.2,387,1974,True,"['Science Fiction', 'Fiction', 'Fantasy']","Hugo Award for Best Novel (1975), Nebula Award for Best Novel (1974), Prometheus Hall of Fame Award (1993), Locus Award for Best Novel (1975), Jupiter Award for Best Novel (1975)...moreJohn W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1975), Ditmar Award Nominee for Best International Long Fiction (1975), Premi Ictineu for Millor novel·la traduïda (2019)...less ",,7
314,https://www.goodreads.com/book/show/24337.Ella_Enchanted,Ella Enchanted,Gail Carson Levine (Goodreads Author),10546,397865,3.98,232,1997,True,"['Fantasy', 'Young Adult', 'Fiction']","Newbery Medal Nominee (1998), Mythopoeic Fantasy Award Nominee for Children's Literature (1999), Grand Canyon Reader Award for Teen Book (1999), Maryland Black-Eyed Susan Book Award for Grade 6-9 (2000), Dorothy Canfield Fisher Children's Book Award (1999)...moreIowa Teen Award (2000), California Young Readers Medal for Middle School/Junior High (2000), Rebecca Caudill Young Readers' Book Award (2000)...less ",,7
315,https://www.goodreads.com/book/show/767171.The_Rise_and_Fall_of_the_Third_Reich,The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,3035,108922,4.15,1614,1960,False,"['History', 'Nonfiction', 'War']","National Book Award for Nonfiction (1961), Cornelius Ryan Award (1960)",,2
316,https://www.goodreads.com/book/show/334176.The_Sparrow,The Sparrow,Mary Doria Russell (Goodreads Author),7494,67390,4.12,516,1996,True,"['Science Fiction', 'Fiction', 'Fantasy']","Arthur C. Clarke Award (1998), Kurd-Laßwitz-Preis for Foreign Novel (2001), British Science Fiction Association Award for Best Novel (1997), John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1997), James Tiptree Jr. Award (1996)...morePuddly Award for Science Fiction (2001)...less ",Italy,5
317,https://www.goodreads.com/book/show/24113.G_del_Escher_Bach,"Gödel, Escher, Bach: an Eternal Golden Braid",Douglas R. Hofstadter,1874,44668,4.27,777,1979,False,"['Science', 'Nonfiction', 'Philosophy']","Pulitzer Prize for General Nonfiction (1980), National Book Award for Science (Hardcover) (1980), National Book Critics Circle Award Nominee for General Nonfiction (1979)",,3
318,https://www.goodreads.com/book/show/61666.Contact,Contact,"Carl Sagan, ",3392,129229,4.13,580,1985,False,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy']",Locus Award for Best First Novel (1986),United States,1
319,https://www.goodreads.com/book/show/46654.The_Foundation_Trilogy,The Foundation Trilogy,Isaac Asimov,1608,91773,4.41,679,1953,True,"['Science Fiction', 'Fiction', 'Classics']",Hugo Award for Best All-Time Series (1966),,1
320,https://www.goodreads.com/book/show/60792.The_Accidental_Tourist,The Accidental Tourist,Anne Tyler (Goodreads Author),2414,100791,3.9,352,1985,False,"['Fiction', 'Contemporary', 'Literary Fiction']","Pulitzer Prize Nominee for Fiction (1986), Ambassador Book Award for Fiction (1986), Los Angeles Times Book Prize Nominee for Fiction (1985), National Book Critics Circle Award for Fiction (1985)",United States,4
321,https://www.goodreads.com/book/show/3690.The_Power_and_the_Glory,The Power and the Glory,"Graham Greene, ",2241,35513,3.96,222,1940,False,"['Fiction', 'Classics', 'Literature']",Hawthornden Prize (1941),,1
322,https://www.goodreads.com/book/show/10583.Pet_Sematary,Pet Sematary,Stephen King (Goodreads Author),15340,448754,4.01,576,1983,False,"['Horror', 'Fiction', 'Thriller']","Locus Award Nominee for Best Fantasy Novel (1984), World Fantasy Award Nominee for Best Novel (1984)",United States,2
323,https://www.goodreads.com/book/show/96123.All_the_President_s_Men,All the President's Men,"Carl Bernstein, ",1686,49329,4.17,480,1974,False,"['History', 'Nonfiction', 'Politics']",National Book Award Finalist for Contemporary Affairs (1975),,1
324,https://www.goodreads.com/book/show/17214.Starship_Troopers,Starship Troopers,Robert A. Heinlein,5898,200159,4.0,208,1959,False,"['Science Fiction', 'Fiction', 'Classics']",Hugo Award for Best Novel (1960),,1
325,https://www.goodreads.com/book/show/24830.The_Illustrated_Man,The Illustrated Man,Ray Bradbury,4127,84355,4.12,186,1951,False,"['Science Fiction', 'Short Stories', 'Fiction']","International Fantasy Award Nominee for Fiction (1952), Analog Award Nominee for All-Time Best Book (1952)",,2
326,https://www.goodreads.com/book/show/7967.Speaker_for_the_Dead,Speaker for the Dead,Orson Scott Card,7834,227842,4.07,382,1986,True,"['Science Fiction', 'Fiction', 'Fantasy']","Hugo Award for Best Novel (1987), Nebula Award for Best Novel (1986), Locus Award for Best Science Fiction Novel (1987), Kurd-Laßwitz-Preis for Foreign Novel (1989), John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1987)...moreSF Chronicle Award for Best Novel (1987), Prix Cosmos 2000 (1988)...less ",,6
327,https://www.goodreads.com/book/show/2247142.The_Talented_Mr_Ripley,The Talented Mr. Ripley,Patricia Highsmith,3620,67795,3.93,320,1955,True,"['Fiction', 'Mystery', 'Thriller']","Grand Prix de Littérature Policière for Romans étrangers (1957), Edgar Award Nominee for Best Novel (1956)",United States,2
328,https://www.goodreads.com/book/show/16793.Stardust,Stardust,Neil Gaiman (Goodreads Author),19447,376982,4.08,248,1998,False,"['Fantasy', 'Fiction', 'Romance']","Locus Award Nominee for Best Fantasy Novel (1999), Geffen Award (2000), Mythopoeic Fantasy Award for Adult Literature (1999), ALA Alex Award (2000)",,4
329,https://www.goodreads.com/book/show/12172.Memoirs_of_Hadrian,Memoirs of Hadrian,"Marguerite Yourcenar, ",1725,20505,4.25,347,1951,False,"['Historical', 'Historical Fiction', 'Fiction']",Prix Femina Vacaresco (1952),Italy,1
330,https://www.goodreads.com/book/show/77163.Stones_from_the_River,Stones from the River,Ursula Hegi,2086,92844,4.09,525,1994,True,"['Fiction', 'Historical', 'Historical Fiction']","PEN/Faulkner Award for Fiction Nominee (1995), Washington State Book Award (1995), Premio Grinzane Cavour Nominee for Narrativa Straniera (2000)",,3
331,https://www.goodreads.com/book/show/40881621-the-book-of-disquiet,The Book of Disquiet: The Complete Edition,Fernando Pessoa,2171,22280,4.44,433,1982,False,"['Fiction', 'Poetry', 'Classics']",Κρατικό Βραβείο Λογοτεχνικής Μετάφρασης for Μετάφραση Έργου Ξένης Λογοτεχνίας στην Ελληνική Γλώσσα (2008),Portugal,1
332,https://www.goodreads.com/book/show/216363.The_Man_in_the_High_Castle,The Man in the High Castle,Philip K. Dick,12113,184282,3.62,259,1962,False,"['Science Fiction', 'Fiction', 'Science Fiction']","Hugo Award for Best Novel (1963), Tähtivaeltaja Award (1993)",United States,2
333,https://www.goodreads.com/book/show/284996.The_Complete_Stories,The Complete Stories,"Flannery O'Connor, ",1790,36496,4.4,555,1955,False,"['Short Stories', 'Fiction', 'Classics']",National Book Award for Fiction (1972),,1
334,https://www.goodreads.com/book/show/106096.Death_on_the_Installment_Plan,Death on the Installment Plan,"Louis-Ferdinand Céline, ",477,7163,4.22,592,1938,True,"['Fiction', 'Cultural', 'France']",National Book Award Finalist for Translation (1967),France,1
335,https://www.goodreads.com/book/show/348573.The_Borrowers,The Borrowers,"Mary Norton, ",1959,91185,4.02,180,1952,True,"['Fantasy', 'Childrens', 'Classics']","Lewis Carroll Shelf Award (1960), Carnegie Medal (1952)",,2
336,https://www.goodreads.com/book/show/11741.Housekeeping,Housekeeping,Marilynne Robinson,5571,46712,3.8,219,1980,False,"['Fiction', 'Novels', 'Classics']","Pulitzer Prize Nominee for Fiction (1982), PEN/Hemingway Foundation Award (1982), PEN/Faulkner Award for Fiction Nominee (1982), Rosenthal Family Foundation Award (1982), National Book Award Finalist for Fiction (Paperback) (1983)",,5
337,https://www.goodreads.com/book/show/17343.Till_We_Have_Faces,Till We Have Faces,C.S. Lewis,4566,58545,4.15,313,1956,False,"['Fiction', 'Fantasy', 'Classics']",Tähtifantasia Award Nominee (2014),Greece,1
338,https://www.goodreads.com/book/show/42603.Black_Like_Me,Black Like Me,John Howard Griffin,2835,64319,4.09,208,1961,False,"['Nonfiction', 'History', 'Autobiography']",Anisfield-Wolf Book Award (1962),,1
339,https://www.goodreads.com/book/show/3692.The_Heart_of_the_Matter,The Heart of the Matter,Graham Greene,1401,26222,3.98,272,1948,False,"['Fiction', 'Classics', 'Cultural']",James Tait Black Memorial Prize for Fiction (1948),,1
340,https://www.goodreads.com/book/show/82192.The_Crystal_Cave,The Crystal Cave,Mary  Stewart,1756,42546,4.13,494,1970,True,"['Fantasy', 'Historical', 'Historical Fiction']",Mythopoeic Fantasy Award (1971),,1
341,https://www.goodreads.com/book/show/5364.Dragonfly_in_Amber,Dragonfly in Amber,Diana Gabaldon (Goodreads Author),15409,299860,4.32,963,1992,True,"['Historical', 'Historical Fiction', 'Romance']",RITA Award by Romance Writers of America Nominee for Best Romance of the Year & Futuristic/Fantasy/Paranormal Romance (1993),France,1
342,https://www.goodreads.com/book/show/6853.One_for_the_Money,One for the Money,Janet Evanovich (Goodreads Author),15114,498660,4.03,320,1994,True,"['Mystery', 'Fiction', 'Humor']","Anthony Award Nominee for Best Novel (1995), Shamus Award Nominee for Best First PI Novel (1995), Dilys Award (1995), CWA New Blood Dagger (1995), Agatha Award Nominee for Best First Novel (1994)...moreEdgar Award Nominee for Best First Novel (1995)...less ",United States,5
343,https://www.goodreads.com/book/show/112537.Rendezvous_with_Rama,Rendezvous with Rama,Arthur C. Clarke,4226,139164,4.1,243,1973,True,"['Science Fiction', 'Fiction', 'Classics']","Hugo Award for Best Novel (1974), Nebula Award for Best Novel (1973), Locus Award for Best Novel (1974), British Science Fiction Association Award for Novel (1973), Jupiter Award for Best Novel (1974)...moreJohn W. Campbell Memorial Award for Best Science Fiction Novel (1974), Seiun Award 星雲賞 for Best Foreign Novel (1980)...less ",,6
344,https://www.goodreads.com/book/show/19534.The_Brothers_K,The Brothers K,David James Duncan,1848,14197,4.38,645,1992,False,"['Fiction', 'Sports', 'Baseball']","Oregon Book Award Nominee for Fiction (Finalist) (1993), Casey Award Nominee (1992)",,2
345,https://www.goodreads.com/book/show/11229.The_Sea_The_Sea,"The Sea, The Sea","Iris Murdoch, ",1327,16987,3.93,528,1978,False,"['Fiction', 'Classics', 'Literature']",Booker Prize (1978),,1
346,https://www.goodreads.com/book/show/80176.Winesburg_Ohio,"Winesburg, Ohio",Sherwood Anderson,2370,30831,3.84,240,1919,False,"['Fiction', 'Classics', 'Short Stories']",Premi Llibreter de narrativa (2009),United States,1
347,https://www.goodreads.com/book/show/19494.The_Spy_Who_Came_In_from_the_Cold,The Spy Who Came In from the Cold,John le Carré,4926,86477,4.06,224,1963,True,"['Fiction', 'Thriller', 'Mystery']","Somerset Maugham Award (1964), Edgar Award for Best Novel (1965), CWA Gold Dagger Award for Fiction (1963), The CWA Dagger of Daggers (2005)",Germany,4
348,https://www.goodreads.com/book/show/12083.Long_Day_s_Journey_into_Night,Long Day's Journey into Night,"Eugene O'Neill, ",988,35785,4.07,179,1956,False,"['Plays', 'Drama', 'Classics']","Pulitzer Prize for Drama (1957), New York Drama Critics' Circle Award for Best American Play (1957)",United States,2
349,https://www.goodreads.com/book/show/15195.The_Complete_Maus,The Complete Maus,Art Spiegelman,8534,150716,4.54,296,1994,True,"['Sequential Art', 'Graphic Novels', 'Sequential Art']","Pulitzer Prize for Special Citation (1992), American Book Award (1992)",Poland,2
350,https://www.goodreads.com/book/show/7996.Redwall,Redwall,Brian Jacques,4001,109727,4.1,352,1986,True,"['Fantasy', 'Fiction', 'Young Adult']",West Australian Young Readers' Book Award (WAYRBA) for Older Readers (1990),,1
351,https://www.goodreads.com/book/show/2054.The_Long_Goodbye,The Long Goodbye,Raymond Chandler,2176,35799,4.2,379,1953,True,"['Mystery', 'Fiction', 'Mystery']",CWA Best Ever Nominee for Crime Novel (2013),United States,1
352,https://www.goodreads.com/book/show/321552.The_Agony_and_the_Ecstasy,The Agony and the Ecstasy,Irving Stone,2010,83162,4.06,776,1958,False,"['Historical', 'Historical Fiction', 'Fiction']",California Book Award for Fiction (Silver) (1961),Italy,1
353,https://www.goodreads.com/book/show/25622780-wide-sargasso-sea,Wide Sargasso Sea,Jean Rhys,5661,71937,3.6,171,1966,False,"['Fiction', 'Classics', 'Historical']","WH Smith Literary Award (1967), W.H. Heinemann Award (1966)",,2
354,https://www.goodreads.com/book/show/139253.The_House_on_Mango_Street,The House on Mango Street,Sandra Cisneros,11484,135508,3.67,110,1984,False,"['Fiction', 'Young Adult', 'Classics']","American Book Award (1985), George C. Stone Center for Children's Books Recognition of Merit Award (1994)",United States,2
355,https://www.goodreads.com/book/show/27208.The_Third_Policeman,The Third Policeman,"Flann O'Brien, ",1824,16780,4.0,200,1967,False,"['Fiction', 'European Literature', 'Irish Literature']","Tähtivaeltaja Award (1989), Premi Llibreter de narrativa Nominee (2007)",,2
356,https://www.goodreads.com/book/show/53413.Hopscotch,Hopscotch,"Julio Cortázar, ",2414,32771,4.23,564,1963,False,"['Fiction', 'Classics', 'European Literature']","National Book Award for Translation (1967), Mikael Agricola -palkinto (2006)",,2
357,https://www.goodreads.com/book/show/368772.The_Caine_Mutiny,The Caine Mutiny,Herman Wouk,1078,21608,4.27,537,1951,False,"['Fiction', 'Historical', 'Historical Fiction']","Pulitzer Prize for Fiction (1952), National Book Award Finalist for Fiction (1952)",,2
358,https://www.goodreads.com/book/show/8073.Cloudy_With_a_Chance_of_Meatballs,Cloudy With a Chance of Meatballs,"Judi Barrett, ",2273,132914,4.16,32,1978,True,"['Childrens', 'Picture Books', 'Childrens']",California Young Readers Medal Nominee for Primary (1982),,1
359,https://www.goodreads.com/book/show/11768.The_Hotel_New_Hampshire,The Hotel New Hampshire,John Irving (Goodreads Author),1741,59479,3.91,520,1981,False,"['Fiction', 'Contemporary', 'Literature']",National Book Award Finalist for Fiction (Hardcover) (1982),United States,1
360,https://www.goodreads.com/book/show/11734.The_Human_Stain,The Human Stain,Philip Roth,2272,34960,3.89,361,2000,True,"['Fiction', 'Novels', 'Literature']","PEN/Faulkner Award for Fiction (2001), WH Smith Literary Award (2001), Los Angeles Times Book Prize Nominee for Fiction (2000), Prix Médicis Etranger (2002), Koret Jewish Book Award for Fiction (2001)...moreInternational Dublin Literary Award Nominee (2002)...less ",United States,5
361,https://www.goodreads.com/book/show/92780.Cold_Comfort_Farm,Cold Comfort Farm,"Stella Gibbons, ",3529,43574,3.9,233,1932,False,"['Fiction', 'Classics', 'Humor']",Femina - Vie Heureuse Prize (1934),United Kingdom,1
362,https://www.goodreads.com/book/show/8282.The_Long_Winter,The Long Winter,"Laura Ingalls Wilder, ",1961,80267,4.13,422,1940,True,"['Historical', 'Historical Fiction', 'Classics']","Newbery Medal Nominee (1941), Boston Globe-Horn Book Award (1940)",United States,2
363,https://www.goodreads.com/book/show/92508.The_Bridge_of_San_Luis_Rey,The Bridge of San Luis Rey,Thornton Wilder,2128,30118,3.8,160,1927,False,"['Fiction', 'Classics', 'Historical']",Pulitzer Prize for Novel (1928),,1
364,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World,Hard-Boiled Wonderland and the End of the World,"Haruki Murakami, ",6481,110010,4.14,400,1985,False,"['Fiction', 'Fantasy', 'Cultural']","Tanizaki Prize 谷崎潤一郎賞 (1985), Tähtifantasia Award Nominee (2016), Seiun Award 星雲賞 Nominee for Best Japanese Novel (1986)",,3
365,https://www.goodreads.com/book/show/84981.Tuck_Everlasting,Tuck Everlasting,Natalie Babbitt,9652,245431,3.87,148,1975,False,"['Fantasy', 'Young Adult', 'Classics']","Lewis Carroll Shelf Award (1978), Young Hoosier Book Award Nominee (1976), Dorothy Canfield Fisher Children's Book Award Nominee (1977), Children's Choice Book Award, Phoenix Award (Children's Literature Association) (1995)...moreBluestem Book Award Nominee (2017)...less ",,5
366,https://www.goodreads.com/book/show/29127.The_Last_Unicorn,The Last Unicorn,Peter S. Beagle (Goodreads Author),4597,101482,4.14,294,1968,True,"['Fantasy', 'Fiction', 'Classics']",Национални фантастични награди for Любим превод за 2015 г. – първо място (2016),,1
367,https://www.goodreads.com/book/show/7572.Even_Cowgirls_Get_the_Blues,Even Cowgirls Get the Blues,Tom Robbins,1848,50245,3.77,366,1976,False,"['Fiction', 'Humor', 'Novels']",Washington State Book Award (1977),,1
368,https://www.goodreads.com/book/show/228296.Rosemary_s_Baby,Rosemary's Baby,Ira Levin,4174,116215,4.01,308,1967,True,"['Horror', 'Fiction', 'Classics']",Edgar Award Nominee for Best Novel (1968),United States,1
369,https://www.goodreads.com/book/show/28921.The_Remains_of_the_Day,The Remains of the Day,Kazuo Ishiguro (Goodreads Author),15364,213572,4.13,258,1989,False,"['Fiction', 'Historical', 'Historical Fiction']",Booker Prize (1989),,1
370,https://www.goodreads.com/book/show/14817.A_Scanner_Darkly,A Scanner Darkly,Philip K. Dick,3253,93591,4.01,219,1977,False,"['Science Fiction', 'Fiction', 'Science Fiction']","Locus Award Nominee for Best SF Novel (1978), British Science Fiction Association Award for Novel (1978), John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1978), Graoully d'Or for Roman étranger (1979), Tähtivaeltaja Award (1991)",United States,5
371,https://www.goodreads.com/book/show/18452.The_Painted_Bird,The Painted Bird,Jerzy Kosiński,1717,22137,3.92,234,1965,False,"['Fiction', 'Historical', 'Historical Fiction']",Prix du Meilleur Livre Étranger for Essai (1966),,1
372,https://www.goodreads.com/book/show/72003.Angels_in_America,Angels in America,Tony Kushner,746,16403,4.32,304,1993,True,"['Plays', 'Drama', 'LGBT']",Audie Award for Audio Drama (2020),,1
373,https://www.goodreads.com/book/show/74406.Fifth_Business,Fifth Business,Robertson Davies,1130,17174,4.06,252,1970,True,"['Fiction', 'Cultural', 'Canada']",Premi Llibreter de narrativa (2006),,1
374,https://www.goodreads.com/book/show/17349.The_Demon_Haunted_World,The Demon-Haunted World: Science as a Candle in the Dark,"Carl Sagan, ",2937,62063,4.26,459,1996,False,"['Science', 'Nonfiction', 'Philosophy']",Los Angeles Times Book Prize for Science and Technology (1996),,1
375,https://www.goodreads.com/book/show/9593.Gal_pagos,Galápagos,Kurt Vonnegut Jr.,2913,72000,3.86,324,1985,False,"['Fiction', 'Science Fiction', 'Classics']",John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1986),Ecuador,1
376,https://www.goodreads.com/book/show/179780.The_Exorcist,The Exorcist,William Peter Blatty,5629,188288,4.18,385,1971,True,"['Horror', 'Fiction', 'Classics']",Audie Award for Narration by the Author or Authors (2000),,1
377,https://www.goodreads.com/book/show/64216.Guards_Guards_,Guards! Guards!,Terry Pratchett,4603,176164,4.29,376,1989,True,"['Fantasy', 'Fiction', 'Humor']",Margaret A. Edwards Award (2011),,1
378,https://www.goodreads.com/book/show/205476.Our_Town,Our Town,"Thornton Wilder, ",1786,44907,3.68,181,1938,False,"['Plays', 'Classics', 'Drama']","Pulitzer Prize for Drama (1938), New York Drama Critics' Circle Award Nominee for Best American Play (1938)",United States,2
379,https://www.goodreads.com/book/show/5809.V_,V.,"Thomas Pynchon, ",1085,19810,3.97,640,1963,False,"['Fiction', 'Classics', 'Literature']","William Faulkner Foundation Award (1964), National Book Award Finalist for Fiction (1964)",,2
380,https://www.goodreads.com/book/show/59219.The_Talisman,The Talisman,"Stephen King (Goodreads Author), ",3559,110563,4.13,656,1984,True,"['Horror', 'Fantasy', 'Fiction']","Locus Award Nominee for Best Fantasy Novel (1985), World Fantasy Award Nominee for Best Novel (1985), Audie Award for Fiction, Unabridged (2002)",,4
381,https://www.goodreads.com/book/show/11761.Underworld,Underworld,Don DeLillo,2047,27519,3.93,827,1997,False,"['Fiction', 'Literature', 'Novels']","Pulitzer Prize Nominee for Fiction (1998), American Book Award (1998), William Dean Howells Medal (2000), Ambassador Book Award for Fiction (1998), National Book Critics Circle Award Nominee for Fiction (1997)...moreNational Book Award Finalist for Fiction (1997), International Dublin Literary Award Nominee for Shortlist (1999)...less ",United States,6
382,https://www.goodreads.com/book/show/12527.Pilgrim_at_Tinker_Creek,Pilgrim at Tinker Creek,Annie Dillard,2240,23124,4.09,288,1974,False,"['Nonfiction', 'Environment', 'Nature']",Pulitzer Prize for General Nonfiction (1975),,1
383,https://www.goodreads.com/book/show/275.The_Lover,The Lover,"Marguerite Duras, ",2898,38781,3.74,117,1984,True,"['Fiction', 'Cultural', 'France']","Prix Goncourt (1984), PEN Translation Prize for Prose for Barbara Bray (1986), Prix Ritz-Paris-Hemingway (1986), Scott Moncrieff Prize for Barbara Bray (1986)",,4
384,https://www.goodreads.com/book/show/545951.Death_Comes_for_the_Archbishop,Death Comes for the Archbishop,Willa Cather,2852,30542,3.92,297,1927,False,"['Fiction', 'Classics', 'Historical']",William Dean Howells Medal (1930),United States,1
385,https://www.goodreads.com/book/show/55030.Cosmos,Cosmos,Carl Sagan,3377,122576,4.37,384,1980,False,"['Science', 'Nonfiction', 'Science']","Hugo Award for Best Non-Fiction Book (1981), National Book Award Finalist for Science (Hardcover) (1981)",,2
386,https://www.goodreads.com/book/show/8253.Little_Town_on_the_Prairie,Little Town on the Prairie,"Laura Ingalls Wilder, ",1282,83263,4.17,374,1941,True,"['Classics', 'Historical', 'Historical Fiction']",Newbery Medal Nominee (1942),United States,1
387,https://www.goodreads.com/book/show/530965.The_Day_of_the_Triffids,The Day of the Triffids,John Wyndham,3657,93095,4.02,228,1951,True,"['Science Fiction', 'Fiction', 'Classics']",International Fantasy Award Nominee for Fiction (1952),United Kingdom,1
388,https://www.goodreads.com/book/show/41193.A_Thousand_Acres,A Thousand Acres,Jane Smiley (Goodreads Author),2935,63543,3.8,371,1991,False,"['Fiction', 'Literary Fiction', 'Contemporary']","Pulitzer Prize for Fiction (1992), Ambassador Book Award for Fiction (1992), Los Angeles Times Book Prize Nominee for Fiction (1992), Chicago Tribune Heartland Prize for Fiction (1991), National Book Critics Circle Award for Fiction (1991)...moreSociety of Midland Authors Award for Fiction (1992)...less ",United States,5
389,https://www.goodreads.com/book/show/24983.Doomsday_Book,Doomsday Book,"Connie Willis, ",5546,51999,4.02,578,1992,True,"['Science Fiction', 'Science Fiction', 'Time Travel']","Hugo Award for Best Novel (1993), Nebula Award for Best Novel (1992), Locus Award for Best Science Fiction Novel (1993), Arthur C. Clarke Award Nominee (1993), Mythopoeic Fantasy Award Nominee for Adult Literature (1993)...moreKurd-Laßwitz-Preis for Foreign Novel (1994)...less ",,5
390,https://www.goodreads.com/book/show/7944648-house-of-sand-and-fog,House of Sand and Fog,Andre Dubus III,4167,128055,3.85,384,1999,False,"['Fiction', 'Contemporary', 'Literary Fiction']","Los Angeles Times Book Prize Nominee for Fiction (1999), National Book Award Finalist for Fiction (1999)",United States,2
391,https://www.goodreads.com/book/show/29044.The_Secret_History,The Secret History,Donna Tartt,26288,348373,4.1,559,1992,False,"['Fiction', 'Mystery', 'Contemporary']","Mekka-prijs (1994), Prix des libraires du Québec for Lauréats hors Québec (1994)",United States,2
392,https://www.goodreads.com/book/show/61975.Dragonflight,Dragonflight,Anne McCaffrey,3471,131368,4.08,299,1968,True,"['Fantasy', 'Science Fiction', 'Fantasy']",Margaret A. Edwards Award (1999),,1
393,https://www.goodreads.com/book/show/586472.The_Right_Stuff,The Right Stuff,Tom Wolfe,1700,47243,4.22,352,1979,False,"['Nonfiction', 'History', 'Science']","National Book Award for General Nonfiction (Hardcover) (1980), National Book Critics Circle Award Nominee for General Nonfiction (1979), Columbia Journalism Award (1980)",,3
394,https://www.goodreads.com/book/show/166997.Stoner,Stoner,"John  Williams, ",12425,111997,4.29,278,1965,False,"['Fiction', 'Classics', 'Literature']","Waterstones Book of the Year (2013), Blogistanian Globalia (2015)",United States,2
395,https://www.goodreads.com/book/show/48757.The_Tao_of_Pooh,The Tao of Pooh,"Benjamin Hoff, ",4637,105854,3.99,176,1982,True,"['Philosophy', 'Nonfiction', 'Religion']",Audie Award for Personal Development (2013),,1
